Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Randy Grant,46,66000000.0,158526278.49,Long-term,low,Under 1 year
William Holmes,51,16000000.0,38943632.94,Long-term,low,Under 5 year
Jay Adams,40,30000000.0,45646184.4,Short-term,high,Under 8 year
Charles Spencer,21,60000000.0,160643561.85,Long-term,low,Under 6 year
Jessica Howard,30,51000000.0,90423798.46,Medium-term,medium,Under 6 year
Jonathan Davis,63,116000000.0,188993749.91,Short-term,high,Under 8 year
Marie Daniel,61,59000000.0,159434092.93,Medium-term,medium,Under 4 year
Megan Walker,42,54000000.0,104682313.79,Short-term,high,Under 9 year
Anthony Clark,63,38000000.0,95395830.55,Long-term,high,Under 2 year
John Adams,22,65000000.0,194698133.32,Medium-term,high,Under 9 year
Melissa Martin,29,46000000.0,69335490.36,Long-term,medium,Under 7 year
Robin Brooks,51,77000000.0,172491011.56,Long-term,medium,Under 3 year
Kim Allison,23,109000000.0,232990389.71,Medium-term,medium,Under 1 year
Marcus Mora,37,145000000.0,263494453.18,Short-term,low,Under 8 year
Jackson Duncan,44,140000000.0,401398519.98,Long-term,medium,Under 9 year
William Romero,59,24000000.0,37897275.46,Long-term,high,Under 0 year
Donald Jacobson,60,147000000.0,344831437.67,Short-term,medium,Under 3 year
Michael Johnson,59,125000000.0,333753067.85,Short-term,medium,Under 1 year
Richard Cole,28,5000000.0,9801136.31,Short-term,low,Under 6 year
Anthony Cole,42,147000000.0,289813384.8,Medium-term,low,Under 0 year
Joshua Maynard,56,27000000.0,61578641.05,Medium-term,low,Under 7 year
Sarah Pugh,55,88000000.0,213497172.89,Long-term,high,Under 6 year
Cassandra Harrison,62,73000000.0,155306334.9,Long-term,low,Under 2 year
Sarah Kennedy,30,23000000.0,60004515.82,Medium-term,low,Under 8 year
Lauren Morales,24,140000000.0,254097070.52,Long-term,low,Under 3 year
Ruth Jones,62,43000000.0,77196588.33,Medium-term,low,Under 4 year
Benjamin Wallace,60,36000000.0,94985711.96,Short-term,medium,Under 0 year
Michelle Baxter,32,2000000.0,4158924.0,Medium-term,low,Under 6 year
Dean Ryan,25,107000000.0,178071618.88,Long-term,medium,Under 6 year
Curtis Brooks,52,99000000.0,212561837.28,Short-term,medium,Under 2 year
Jeremiah Marquez,36,30000000.0,47667912.48,Short-term,medium,Under 4 year
Paul Lee,48,127000000.0,336031728.38,Medium-term,low,Under 7 year
Daniel Anderson,37,110000000.0,315612546.31,Medium-term,low,Under 2 year
Jonathan Neal,22,56000000.0,133318315.77,Short-term,medium,Under 0 year
Anthony Thompson,42,145000000.0,275895326.39,Medium-term,high,Under 0 year
Ryan Wilson,31,139000000.0,336971513.51,Short-term,medium,Under 0 year
Matthew Austin,50,144000000.0,386167742.87,Medium-term,low,Under 4 year
Juan Leonard,54,44000000.0,111831719.93,Long-term,high,Under 9 year
Megan Walter,63,41000000.0,82421242.47,Short-term,medium,Under 9 year
William Campbell,65,34000000.0,94367525.89,Long-term,medium,Under 3 year
Jose Walker,51,37000000.0,107339355.3,Medium-term,high,Under 7 year
Brian Jones,18,103000000.0,188397306.56,Medium-term,high,Under 4 year
Jeffrey Garner,49,37000000.0,57601554.55,Medium-term,low,Under 3 year
Paul Thompson,40,87000000.0,252966532.4,Short-term,high,Under 2 year
Christopher Robinson,48,127000000.0,303273606.83,Medium-term,low,Under 2 year
Randall Lutz,46,45000000.0,103044565.99,Medium-term,high,Under 1 year
Dr. Leslie Simmons,38,4000000.0,7607199.44,Medium-term,low,Under 3 year
Mark Stevenson,59,92000000.0,211659712.77,Medium-term,low,Under 5 year
Michael Mcbride,41,33000000.0,97278433.22,Short-term,low,Under 5 year
Jonathan Welch,65,112000000.0,179401808.46,Long-term,low,Under 2 year
Jose Parker,49,44000000.0,120879122.31,Short-term,low,Under 2 year
Lori Mcclain,62,70000000.0,193149232.48,Long-term,low,Under 1 year
Kurt Jones,46,79000000.0,130010627.61,Short-term,medium,Under 6 year
Christopher Hunt,27,95000000.0,236105678.14,Short-term,low,Under 4 year
Christopher Powell,35,134000000.0,332009946.51,Short-term,low,Under 3 year
Eric Durham,50,93000000.0,194084475.83,Medium-term,medium,Under 8 year
Shannon Barnes,37,27000000.0,74211288.42,Long-term,medium,Under 2 year
Tara Allen,48,139000000.0,255384813.98,Short-term,high,Under 0 year
Denise Willis,18,110000000.0,173943838.14,Medium-term,medium,Under 2 year
Ronald Monroe,41,135000000.0,299427931.37,Short-term,high,Under 2 year
Heather Olson,43,131000000.0,233147782.14,Short-term,medium,Under 5 year
Mrs. Janet Roberts,18,15000000.0,29028113.14,Short-term,low,Under 8 year
Daniel Johnson,37,142000000.0,225999514.0,Medium-term,medium,Under 1 year
George Miller,58,75000000.0,166923964.92,Medium-term,medium,Under 7 year
Benjamin Thompson,54,79000000.0,200743497.53,Long-term,high,Under 4 year
Jeffrey Harris,56,11000000.0,25729434.08,Short-term,high,Under 6 year
Warren Parker,65,125000000.0,251771094.39,Medium-term,low,Under 7 year
Douglas Good,22,91000000.0,164846552.24,Medium-term,low,Under 9 year
Jessica Stewart,38,137000000.0,305191825.02,Short-term,low,Under 1 year
Alex Mitchell,24,63000000.0,171717656.57,Medium-term,medium,Under 1 year
Theresa Greer,21,100000000.0,299612923.84,Short-term,medium,Under 4 year
Bridget Cook,26,18000000.0,44112035.06,Short-term,low,Under 8 year
Jacob Crawford,53,50000000.0,121216866.41,Short-term,low,Under 2 year
Julie Jones,57,31000000.0,79199784.47,Short-term,low,Under 9 year
Patrick Craig,23,105000000.0,286808937.21,Medium-term,low,Under 0 year
Juan Cantrell,33,131000000.0,337709986.75,Medium-term,high,Under 5 year
Megan English,29,107000000.0,287894140.79,Long-term,medium,Under 9 year
Jeremy Lopez,41,74000000.0,154042373.97,Medium-term,medium,Under 0 year
Cassandra Gray,43,51000000.0,84084009.13,Long-term,medium,Under 3 year
Nicole Taylor,42,132000000.0,231482698.96,Short-term,low,Under 2 year
Melissa Johnson,30,92000000.0,234715267.83,Long-term,low,Under 8 year
Darryl Moran,37,59000000.0,174442437.87,Long-term,low,Under 2 year
Sheryl Lopez,23,143000000.0,297939917.6,Long-term,high,Under 6 year
Christopher Burns,53,62000000.0,106794907.69,Medium-term,high,Under 6 year
Amanda Johnson,61,15000000.0,32165430.29,Long-term,medium,Under 8 year
Jessica Clark,22,15000000.0,40948890.39,Medium-term,high,Under 8 year
Eugene Romero,36,25000000.0,63507070.02,Short-term,low,Under 9 year
Mark Gilbert,47,115000000.0,262218562.68,Medium-term,medium,Under 7 year
Matthew Smith,61,67000000.0,115379444.14,Short-term,low,Under 9 year
Catherine Torres,63,16000000.0,33943313.67,Medium-term,high,Under 7 year
Melissa Reed,55,93000000.0,235343300.05,Short-term,medium,Under 6 year
Lance Peters,38,127000000.0,225296292.66,Short-term,high,Under 4 year
Jacob Finley,40,34000000.0,92283205.02,Medium-term,high,Under 3 year
Dr. Michael Hernandez,55,63000000.0,95251863.36,Medium-term,low,Under 5 year
Holly Mitchell,52,137000000.0,217973076.47,Medium-term,low,Under 1 year
Teresa Smith,35,120000000.0,323336566.45,Short-term,high,Under 9 year
Jennifer Collins,64,45000000.0,119859748.44,Long-term,high,Under 8 year
Eric Bell,57,140000000.0,307885847.54,Medium-term,medium,Under 5 year
Matthew Lewis,41,75000000.0,191379503.24,Long-term,low,Under 0 year
Cynthia Ball,52,108000000.0,236946416.77,Medium-term,high,Under 4 year
Emily Roberts,34,3000000.0,4669816.09,Long-term,medium,Under 2 year
Carl Thomas,48,103000000.0,247109208.72,Medium-term,low,Under 3 year
Dr. Maria Hernandez,61,90000000.0,157154131.71,Medium-term,high,Under 9 year
Steven Sheppard,28,7000000.0,14324041.93,Long-term,low,Under 9 year
Stephanie Ford DVM,32,124000000.0,220198378.81,Short-term,medium,Under 6 year
Benjamin Jenkins,22,69000000.0,188476698.62,Short-term,high,Under 1 year
Ryan Tran,18,46000000.0,75543062.7,Long-term,medium,Under 9 year
Madeline Chang,34,123000000.0,357948319.24,Medium-term,low,Under 3 year
Samuel Dickerson,59,49000000.0,118940810.02,Short-term,low,Under 8 year
April Moore,62,6000000.0,9095043.64,Long-term,medium,Under 0 year
Sabrina Jackson,43,46000000.0,129572457.23,Medium-term,medium,Under 0 year
Jacob Gomez,58,47000000.0,91048621.19,Medium-term,high,Under 9 year
Jonathan Gomez,46,137000000.0,284396930.57,Long-term,high,Under 6 year
Rebecca Shaffer,42,39000000.0,77259843.0,Long-term,low,Under 2 year
Dorothy Wolfe,18,37000000.0,86573992.15,Short-term,low,Under 5 year
Leonard Prince,21,74000000.0,122228203.82,Medium-term,medium,Under 6 year
Stacy Hill,46,127000000.0,277871432.58,Short-term,high,Under 1 year
Amy Beasley MD,37,140000000.0,307059498.04,Long-term,low,Under 2 year
Daniel Smith,51,7000000.0,17583568.48,Long-term,high,Under 8 year
Madeline Neal MD,32,45000000.0,72549231.84,Long-term,low,Under 7 year
Vincent Hernandez,23,64000000.0,174094363.76,Medium-term,low,Under 9 year
Tanya Miller,56,67000000.0,148508756.48,Short-term,high,Under 4 year
Jordan Martinez,34,116000000.0,221904558.67,Short-term,high,Under 6 year
Jose Walker,32,117000000.0,199297282.75,Short-term,low,Under 3 year
David Daniels,27,89000000.0,218935462.86,Long-term,high,Under 3 year
Nathaniel Roach,45,68000000.0,198176020.77,Short-term,low,Under 8 year
Aaron Green,27,9000000.0,19839406.61,Long-term,high,Under 5 year
Sarah Knight,51,14000000.0,28670141.75,Long-term,medium,Under 8 year
Renee Young,48,104000000.0,254832099.82,Medium-term,medium,Under 8 year
Paul Smith MD,57,90000000.0,195721040.07,Long-term,low,Under 5 year
Ruth Medina,28,108000000.0,170937378.14,Medium-term,high,Under 6 year
David Nelson,21,66000000.0,153734405.65,Short-term,medium,Under 6 year
Patty Boyer,57,18000000.0,49080394.31,Medium-term,low,Under 6 year
Jeffrey Landry,36,106000000.0,228427438.09,Medium-term,high,Under 0 year
Bryan Soto,50,6000000.0,10543195.63,Medium-term,low,Under 3 year
Philip Hart,62,8000000.0,22334312.52,Medium-term,medium,Under 0 year
Mason Scott,37,5000000.0,9079389.62,Short-term,medium,Under 8 year
Timothy Burke,40,137000000.0,344619565.92,Medium-term,low,Under 4 year
Jennifer Stone,23,140000000.0,311776652.53,Short-term,high,Under 9 year
Alan Henderson,62,49000000.0,93909024.89,Short-term,medium,Under 5 year
Kevin Francis,55,49000000.0,129664005.36,Short-term,high,Under 7 year
William Dennis,44,146000000.0,393954107.54,Short-term,low,Under 6 year
Mark Fowler,58,81000000.0,231288069.3,Long-term,medium,Under 2 year
Julie Mcintosh,60,96000000.0,197372214.5,Long-term,medium,Under 9 year
Lauren Martinez,26,74000000.0,162370648.56,Medium-term,high,Under 2 year
Melissa Rodriguez,19,25000000.0,52412474.85,Long-term,medium,Under 6 year
Joseph Contreras,40,70000000.0,208330275.67,Short-term,high,Under 7 year
Susan Moore,60,96000000.0,202285413.9,Short-term,low,Under 3 year
Robert Parker,25,92000000.0,242085616.02,Medium-term,medium,Under 3 year
Savannah Delgado,27,128000000.0,305636019.91,Medium-term,medium,Under 8 year
Rhonda Rodgers,20,111000000.0,231748002.35,Medium-term,low,Under 2 year
Deanna Brooks,45,55000000.0,84720300.9,Medium-term,low,Under 7 year
Jennifer Schwartz,33,121000000.0,201522398.11,Long-term,medium,Under 7 year
Wendy Rodriguez PhD,31,29000000.0,82232589.09,Medium-term,medium,Under 4 year
Ms. Jessica White MD,25,143000000.0,321449813.81,Medium-term,medium,Under 6 year
Emily Mccormick,32,57000000.0,90735161.91,Long-term,low,Under 2 year
Audrey Hooper,23,78000000.0,227946619.02,Long-term,high,Under 5 year
John Anderson,56,90000000.0,207890877.68,Long-term,low,Under 8 year
Ryan Snyder,32,86000000.0,142930528.27,Short-term,low,Under 5 year
Jack Miller,24,99000000.0,245736972.9,Short-term,low,Under 0 year
Stephanie Bullock,62,60000000.0,93318967.06,Short-term,low,Under 5 year
Jamie Rodriguez,25,134000000.0,315563811.87,Medium-term,high,Under 9 year
Scott Young,65,2000000.0,5190280.37,Medium-term,medium,Under 8 year
Beverly Cook,54,114000000.0,284356479.15,Long-term,medium,Under 7 year
Lisa Morales,33,86000000.0,145767018.37,Long-term,medium,Under 1 year
Jason Williams,40,96000000.0,152214005.64,Short-term,high,Under 4 year
Shannon Valencia,36,110000000.0,188689020.66,Short-term,high,Under 7 year
Kelly Maldonado,52,67000000.0,117727969.78,Long-term,medium,Under 0 year
Adam Trujillo,54,118000000.0,342385481.49,Long-term,low,Under 9 year
Janet Fernandez,57,34000000.0,72628944.2,Short-term,high,Under 7 year
Beverly Shaw,36,144000000.0,424550759.41,Long-term,high,Under 6 year
Deanna Vang,52,69000000.0,166842440.61,Short-term,medium,Under 3 year
Mrs. Denise Garcia,28,96000000.0,249730457.04,Medium-term,medium,Under 7 year
Nathan Johnson,37,138000000.0,265643734.47,Short-term,low,Under 5 year
Edward Reyes,46,147000000.0,264829412.32,Long-term,low,Under 7 year
Juan Bailey,24,75000000.0,220587886.28,Medium-term,high,Under 9 year
Chelsea Cowan,27,108000000.0,301251579.84,Short-term,high,Under 5 year
Timothy Rhodes,26,34000000.0,71074048.56,Long-term,high,Under 3 year
Richard Beck,32,95000000.0,176534103.55,Short-term,high,Under 0 year
Michael Sanders,23,92000000.0,206376668.82,Medium-term,high,Under 2 year
Larry Mason,41,18000000.0,45407880.5,Short-term,high,Under 7 year
Mr. Daniel Wilson,44,6000000.0,17227593.73,Medium-term,low,Under 3 year
Brandon Curry,29,42000000.0,123149137.79,Long-term,medium,Under 2 year
Keith Velasquez,47,101000000.0,176317091.25,Short-term,medium,Under 2 year
Ashley Weber,56,48000000.0,118888190.77,Short-term,medium,Under 8 year
Victor Clark,57,44000000.0,66265860.37,Short-term,high,Under 6 year
Michael Craig,34,37000000.0,68311000.29,Long-term,medium,Under 2 year
Howard Medina,61,97000000.0,259656066.89,Short-term,medium,Under 0 year
Gilbert Moore,25,110000000.0,293419315.42,Short-term,medium,Under 0 year
David Barnes,42,95000000.0,272221249.79,Long-term,low,Under 6 year
Shawn Delgado,28,45000000.0,81042475.94,Medium-term,high,Under 7 year
Veronica Washington,40,18000000.0,34560698.37,Short-term,low,Under 1 year
Shannon Parker,61,70000000.0,191081364.91,Long-term,low,Under 4 year
Justin Brown,35,78000000.0,184476689.62,Medium-term,low,Under 1 year
Patrick Dillon,40,90000000.0,171686971.09,Long-term,low,Under 0 year
John Lopez,50,36000000.0,96836586.14,Short-term,low,Under 2 year
Charlene Shaw,39,25000000.0,42914794.83,Medium-term,high,Under 0 year
Brooke Jensen,48,62000000.0,166126216.15,Short-term,high,Under 9 year
Andrew Clayton,28,103000000.0,198354536.32,Medium-term,low,Under 9 year
Sally Carter,22,126000000.0,252919671.0,Medium-term,high,Under 4 year
Susan Weaver,49,115000000.0,181414957.22,Short-term,high,Under 3 year
Garrett Buck,34,3000000.0,7578641.6,Short-term,low,Under 6 year
Dr. Kelly Lucas,65,30000000.0,46919552.68,Medium-term,low,Under 1 year
Andrew Murphy,25,125000000.0,307572876.73,Medium-term,low,Under 6 year
Angel Jimenez,35,26000000.0,46268810.38,Long-term,medium,Under 2 year
Denise Bowen,32,64000000.0,143713014.98,Short-term,low,Under 9 year
Richard Sullivan,61,63000000.0,141865294.26,Medium-term,high,Under 9 year
Tracy Baker,35,62000000.0,95762308.13,Short-term,low,Under 7 year
Steven Parker,18,106000000.0,251212998.19,Medium-term,high,Under 1 year
Julie Martinez,32,14000000.0,31908362.67,Long-term,medium,Under 0 year
John Herrera,35,122000000.0,333347039.87,Medium-term,low,Under 4 year
Kelly Wood,23,120000000.0,199842651.77,Long-term,high,Under 7 year
Aaron Aguilar,22,68000000.0,197005267.72,Long-term,high,Under 9 year
Patrick Nelson,47,63000000.0,125191577.69,Medium-term,medium,Under 8 year
Erin Murphy,36,61000000.0,94825989.7,Medium-term,medium,Under 5 year
Philip Wheeler,20,36000000.0,91752509.96,Long-term,medium,Under 0 year
Joseph Morales,51,32000000.0,93507383.61,Short-term,high,Under 2 year
Laura Elliott,39,16000000.0,43049854.81,Short-term,medium,Under 5 year
Peter Sellers,54,21000000.0,39271332.13,Medium-term,low,Under 8 year
Abigail Foster,32,108000000.0,219902192.03,Short-term,high,Under 0 year
Kristin Benton,33,35000000.0,78354904.43,Long-term,high,Under 7 year
Robert Cruz MD,31,105000000.0,186911568.09,Medium-term,high,Under 0 year
David Henderson,37,6000000.0,17356689.22,Long-term,low,Under 8 year
Kristen Ritter,35,116000000.0,314697251.64,Long-term,medium,Under 5 year
Jared Harris,57,44000000.0,121210199.24,Long-term,medium,Under 1 year
Kevin Wallace,65,76000000.0,155330603.55,Short-term,low,Under 8 year
Jenna Morris,29,140000000.0,264135075.91,Long-term,high,Under 3 year
David Cline,21,26000000.0,66412615.11,Medium-term,low,Under 1 year
Terri Garcia,38,73000000.0,128064680.01,Long-term,high,Under 3 year
Emily Dominguez,26,130000000.0,348463431.45,Long-term,medium,Under 6 year
Curtis Day,31,36000000.0,58860431.26,Medium-term,high,Under 7 year
Paul Brown,45,119000000.0,342817306.27,Medium-term,low,Under 3 year
Brenda Velez,46,119000000.0,224831152.4,Medium-term,high,Under 4 year
Holly Palmer,45,69000000.0,172920999.71,Long-term,high,Under 1 year
Amanda Keith,54,113000000.0,281856684.33,Short-term,medium,Under 2 year
Lauren Arnold,45,145000000.0,359376635.41,Medium-term,medium,Under 1 year
Rita Woods,23,139000000.0,275245747.23,Long-term,medium,Under 9 year
Jennifer Smith,41,23000000.0,62993587.36,Medium-term,medium,Under 9 year
Sarah Walker,41,99000000.0,153526632.55,Long-term,medium,Under 9 year
Kevin Hebert,19,88000000.0,239762711.08,Medium-term,low,Under 3 year
Shirley Campbell,18,12000000.0,34226254.35,Short-term,high,Under 9 year
Christian James,55,131000000.0,244631915.67,Long-term,high,Under 8 year
Jennifer Parks,19,69000000.0,155138457.53,Short-term,medium,Under 3 year
Brian Lopez,36,130000000.0,197429082.88,Medium-term,medium,Under 6 year
Michael Johnson,59,57000000.0,128717009.99,Short-term,high,Under 2 year
Robert Powell,36,75000000.0,133281289.0,Medium-term,medium,Under 0 year
Jennifer Terrell,59,130000000.0,306828675.78,Long-term,medium,Under 7 year
Nicole Hall,48,104000000.0,225901010.95,Long-term,high,Under 5 year
Lisa Lucero,64,7000000.0,20791201.28,Medium-term,high,Under 4 year
Sheri Spencer,44,35000000.0,82988060.43,Long-term,medium,Under 7 year
Mitchell Giles,41,148000000.0,299708092.73,Medium-term,low,Under 6 year
Kenneth Fry,23,53000000.0,91661137.98,Long-term,medium,Under 0 year
Jeffery Allen,23,77000000.0,171799713.23,Short-term,medium,Under 9 year
Howard Phillips,51,18000000.0,28831859.54,Short-term,high,Under 0 year
Peter Stein,44,142000000.0,300160285.51,Medium-term,medium,Under 3 year
Alexander Williams Jr.,19,134000000.0,242977239.39,Short-term,medium,Under 9 year
Adam Cox,35,84000000.0,156371846.0,Long-term,high,Under 1 year
Paula Howe,23,19000000.0,44084266.49,Long-term,low,Under 6 year
David Christensen,55,15000000.0,32422076.16,Medium-term,low,Under 8 year
Gregory Warner,35,19000000.0,30056193.96,Long-term,high,Under 8 year
Joshua Acosta,47,135000000.0,334907152.09,Long-term,high,Under 0 year
Mary Chapman,46,92000000.0,185778951.98,Short-term,low,Under 6 year
Tiffany Thompson,18,63000000.0,181837250.73,Medium-term,medium,Under 5 year
Amanda Brown,60,52000000.0,96913564.18,Short-term,low,Under 8 year
Gregory Harmon,22,99000000.0,162474415.47,Short-term,high,Under 6 year
April Johnson,28,149000000.0,279617150.06,Short-term,high,Under 7 year
